DATAFLOW,LAST UPDATE,freq,unit,tenure,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EL,2020,19.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EL,2021,18.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EL,2022,19.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EL,2023,20.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EL,2024,20.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,ES,2007,8.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,ES,2008,9.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,ES,2009,12.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,ES,2010,8.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,ES,2011,9.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,ES,2012,9.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,ES,2013,8.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,ES,2014,9.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,ES,2015,8.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,ES,2016,6.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,ES,2017,4.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,ES,2018,3.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,ES,2019,3.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,ES,2020,3.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,ES,2021,3.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,ES,2022,3.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,ES,2023,4.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,ES,2024,4.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,ES,2025,3.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU,2007,9.1,e,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU,2008,8.9,e,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU,2009,8.4,e,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU,2010,8.8,e,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU,2011,8.6,e,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU,2012,7.7,e,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU,2013,7.7,e,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU,2014,7.5,e,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU,2015,6.7,e,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU,2016,5.4,e,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU,2017,4.7,e,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU,2018,4.2,e,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU,2019,4.2,e,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU27_2007,2005,7.8,e,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU27_2007,2007,9.1,e,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU27_2007,2008,8.9,e,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU27_2007,2009,8.4,e,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU27_2007,2010,8.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU27_2007,2011,8.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU27_2007,2012,7.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU27_2007,2013,7.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU27_2007,2014,7.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU27_2007,2015,6.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU27_2007,2016,5.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU27_2007,2017,4.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU27_2007,2018,4.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU27_2007,2019,4.2,e,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU27_2020,2010,8.4,e,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU27_2020,2011,8.6,e,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU27_2020,2012,8.4,e,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU27_2020,2013,8.4,e,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU27_2020,2014,7.7,e,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU27_2020,2015,7.1,e,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU27_2020,2016,5.6,e,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU27_2020,2017,4.6,e,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU27_2020,2018,4.0,e,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU27_2020,2019,4.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU27_2020,2020,3.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU27_2020,2021,5.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU27_2020,2022,4.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU27_2020,2023,5.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU27_2020,2024,5.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU28,2010,8.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU28,2011,8.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU28,2012,7.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU28,2013,7.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU28,2014,7.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU28,2015,6.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU28,2016,5.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU28,2017,4.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU28,2018,4.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,EU28,2019,4.2,e,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FI,2004,2.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FI,2005,1.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FI,2006,2.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FI,2007,3.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FI,2008,3.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FI,2009,3.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FI,2010,2.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FI,2011,2.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FI,2012,2.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FI,2013,2.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FI,2014,2.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FI,2015,1.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FI,2016,1.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FI,2017,1.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FI,2018,1.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FI,2019,1.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FI,2020,0.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FI,2021,1.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FI,2022,1.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FI,2023,1.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FI,2024,1.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FI,2025,1.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FR,2005,2.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FR,2006,2.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FR,2007,1.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FR,2008,0.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FR,2009,1.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FR,2010,1.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FR,2011,1.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FR,2012,1.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FR,2013,1.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FR,2014,1.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FR,2015,1.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FR,2016,1.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FR,2017,0.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FR,2018,0.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FR,2019,0.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FR,2020,1.1,b,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FR,2022,0.6,b,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FR,2023,0.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,FR,2024,1.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HR,2010,12.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HR,2011,13.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HR,2012,13.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HR,2013,26.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HR,2014,21.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HR,2015,3.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HR,2016,1.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HR,2017,2.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HR,2018,1.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HR,2019,2.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HR,2020,2.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HR,2021,2.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HR,2022,2.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HR,2023,1.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HR,2024,2.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HU,2005,41.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HU,2006,27.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HU,2007,22.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HU,2008,18.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HU,2009,16.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HU,2010,17.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HU,2011,21.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HU,2012,29.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HU,2013,31.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HU,2014,27.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HU,2015,11.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HU,2016,11.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HU,2017,14.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HU,2018,8.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HU,2019,3.2,b,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HU,2020,1.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HU,2021,0.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HU,2022,11.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HU,2023,12.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,HU,2024,10.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IE,2003,2.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IE,2004,0.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IE,2005,1.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IE,2006,1.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IE,2007,1.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IE,2008,2.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IE,2009,2.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IE,2010,4.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IE,2011,3.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IE,2012,3.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IE,2013,1.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IE,2014,4.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IE,2015,2.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IE,2016,2.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IE,2017,1.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IE,2018,1.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IE,2019,1.4,b,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IE,2020,0.8,b,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IE,2021,0.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IE,2022,0.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IE,2023,0.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IE,2024,1.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IS,2004,10.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IS,2005,13.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IS,2006,16.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IS,2007,11.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IS,2008,12.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IS,2009,9.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IS,2010,10.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IS,2011,10.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IS,2012,7.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IS,2013,6.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IS,2014,6.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IS,2015,6.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IS,2016,4.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IS,2017,6.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IS,2018,7.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IS,2019,11.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IS,2020,12.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IT,2004,4.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IT,2005,4.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IT,2006,5.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IT,2007,6.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IT,2008,9.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IT,2009,8.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IT,2010,5.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IT,2011,6.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IT,2012,6.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IT,2013,6.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IT,2014,5.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IT,2015,4.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IT,2016,4.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IT,2017,3.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IT,2018,3.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IT,2019,3.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IT,2020,1.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IT,2021,2.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IT,2022,2.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IT,2023,1.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IT,2024,1.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,IT,2025,1.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,LT,2005,7.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,LT,2006,6.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,LT,2007,5.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,LT,2008,6.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,LT,2009,12.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,LT,2010,24.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,LT,2011,19.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,LT,2012,6.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,LT,2013,15.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,LT,2014,6.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,LT,2015,7.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,LT,2016,3.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,LT,2017,2.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,LT,2018,2.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,LT,2019,4.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,LT,2020,1.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,LT,2021,1.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,LT,2022,2.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,LT,2023,3.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,LT,2024,4.9,p,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,LU,2007,0.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,LU,2008,1.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,LU,2009,0.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,LU,2010,0.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,LU,2011,0.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,LU,2012,1.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,LU,2013,1.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,LU,2014,0.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,LU,2015,1.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,LU,2016,1.8,b,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,LU,2017,1.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,OWN_L,LU,2018,2.0,,
